2010 Population,% Foreign Born,Median Household Income,Below Poverty Level,% Black-owned Firms,% Asian-owned Firms,% Hispanic-owned Firms,% Women-owned Firms,Retail Sales per Capita,Land Area (Square Miles),Population per Square Mile,% Person under 5 years,% Persons under 18 years,% Persons 65 and older,% Female Persons,% White,% Black African,% Asian,% Hispanic,"('Votes', ' No Preference')","('Votes', ' Uncommitted')","('Votes', 'Ben Carson')","('Votes', 'Bernie Sanders')","('Votes', 'Carly Fiorina')","('Votes', 'Chris Christie')","('Votes', 'Donald Trump')","('Votes', 'Hillary Clinton')","('Votes', 'Jeb Bush')","('Votes', 'John Kasich')","('Votes', 'Marco Rubio')","('Votes', ""Martin O'Malley"")","('Votes', 'Mike Huckabee')","('Votes', 'Rand Paul')","('Votes', 'Rick Santorum')","('Votes', 'Ted Cruz')"
68676,1.7,57596,8.2,0.0,0.0,0.7,23.3,7029,753.02,91.2,4.4,20.4,19.4,50.7,90.0,7.0,1.2,2.0,0,0,1272,1424,0,0,5328,1876,0,796,3231,0,0,0,0,4501
6824,1.5,42139,16.6,0.0,0.0,0.0,0.0,5622,357.73,19.1,4.0,16.7,20.3,44.7,95.1,3.7,0.3,0.7,0,0,73,114,0,0,584,125,0,45,183,0,0,0,0,170
33148,1.9,65935,7.7,0.0,0.0,0.0,28.6,7661,541.2,61.2,3.8,20.1,19.9,50.6,94.3,3.5,0.7,1.5,0,0,440,695,0,0,2185,888,0,322,1519,0,0,0,0,1620
17434,1.5,36293,24.0,38.7,0.0,0.0,0.0,4203,566.17,30.8,4.2,17.7,19.2,47.6,43.0,55.1,0.4,2.1,0,0,92,152,0,0,561,1354,0,54,283,0,0,0,0,133
24098,1.4,29848,25.9,0.0,0.0,0.0,0.0,6118,502.76,47.9,4.4,17.7,19.4,49.1,96.2,2.8,0.3,0.6,0,0,55,210,0,0,1586,523,0,47,313,0,0,0,0,266
17146,1.7,38648,23.0,20.8,0.0,0.0,0.0,4306,579.66,29.6,5.4,18.8,16.9,45.6,62.8,34.6,0.4,2.1,0,0,125,264,0,0,830,806,0,46,338,0,0,0,0,292
54842,1.8,47162,14.7,0.0,0.0,0.0,29.1,9742,503.87,108.8,4.7,20.1,18.1,51.3,82.3,14.5,1.0,2.2,0,0,888,667,0,0,3399,1296,0,333,1796,0,0,0,0,2468
28545,2.8,57218,12.7,21.7,0.0,0.0,27.2,13410,527.51,54.1,6.7,23.5,15.1,50.9,67.0,28.2,0.9,4.2,0,0,274,641,0,0,1446,1902,0,148,746,0,0,0,0,580
30042,1.9,32853,18.1,0.0,0.0,0.0,0.0,6962,474.69,63.3,4.4,19.3,21.7,50.4,97.8,0.9,0.2,3.1,0,0,340,445,0,0,2412,600,0,169,731,0,0,0,0,815
7256,0.9,48428,11.8,0.0,0.0,0.0,0.0,1528,182.82,39.7,3.2,15.8,21.3,50.9,42.1,47.5,0.4,1.7,0,0,49,141,0,0,252,863,0,28,145,0,0,0,0,187
12586,1.1,33015,17.9,0.0,0.0,0.0,0.0,5074,475.27,26.5,5.5,21.6,20.2,50.2,68.5,29.3,0.3,2.8,0,0,107,162,0,0,798,635,0,49,300,0,0,0,0,217
316236,7.9,72088,6.7,13.3,4.8,3.4,30.4,15419,423.3,747.1,5.8,24.4,12.8,51.8,69.8,23.3,3.6,8.0,0,0,2772,11510,0,0,18051,22674,0,3792,18762,0,0,0,0,9954
14034,3.9,77597,6.7,0.0,0.0,0.0,31.3,6381,176.18,79.7,5.3,21.4,18.1,50.0,90.8,5.1,1.2,4.4,0,0,176,581,0,0,836,625,0,196,745,0,0,0,0,542
5190,0.3,47806,8.7,0.0,0.0,0.0,0.0,3085,329.53,15.7,4.5,19.3,21.1,49.9,98.4,0.2,0.2,1.0,0,0,45,106,0,0,403,113,0,18,137,0,0,0,0,243
46689,6.6,64423,9.1,5.2,0.0,4.6,24.8,11972,379.23,123.1,6.5,25.4,13.9,49.7,78.9,15.8,1.5,9.2,0,0,496,1154,0,0,2620,1421,0,442,1706,0,0,0,0,1614
10052,1.2,40557,16.3,0.0,0.0,0.0,16.8,4830,297.46,33.8,5.4,21.0,19.3,52.2,64.8,32.2,0.4,2.4,0,0,89,158,0,0,660,639,0,27,326,0,0,0,0,276
15903,1.0,33318,20.9,0.0,0.0,0.0,0.0,7662,330.53,48.1,5.2,20.6,18.9,49.2,98.7,0.4,0.2,0.9,0,0,98,223,0,0,911,346,0,33,233,0,0,0,0,218
28001,2.2,52027,13.2,0.0,0.0,0.0,0.0,4472,503.72,55.6,4.4,20.3,16.3,51.1,64.6,32.7,0.6,2.9,0,0,182,375,0,0,1457,1935,0,102,575,0,0,0,0,459
11151,2.5,44885,11.1,0.0,0.0,0.0,0.0,20827,257.12,43.4,5.4,20.0,20.4,52.9,57.6,37.9,1.0,3.6,0,0,91,133,0,0,446,642,0,63,409,0,0,0,0,142
1081726,29.5,110292,5.9,7.0,17.3,8.8,31.3,13925,390.97,2766.8,6.7,23.8,11.5,50.5,66.6,10.0,19.2,16.4,0,0,4095,50217,0,0,32751,86898,0,22862,52257,0,0,0,0,16888
65203,5.8,88409,5.6,3.7,0.0,3.5,31.4,12845,647.45,100.7,5.6,23.9,14.9,50.5,87.3,8.2,1.5,7.2,0,0,897,2345,0,0,4888,2860,0,1225,3723,0,0,0,0,2635
15279,2.0,44618,12.7,0.0,0.0,0.0,0.0,4929,380.42,40.2,5.0,20.5,20.4,49.6,96.1,1.9,0.6,2.8,0,0,184,935,0,0,1021,396,0,98,482,0,0,0,0,621
25691,2.8,68288,7.1,0.0,0.0,0.0,34.2,3144,286.01,89.8,5.1,21.2,18.3,54.3,81.5,15.4,0.7,3.2,0,0,232,983,0,0,1280,1355,0,277,1031,0,0,0,0,780
56159,2.5,45624,14.0,5.0,0.0,0.0,23.8,8657,690.43,81.3,4.8,19.7,20.8,50.7,89.4,8.4,0.4,2.7,0,0,591,980,0,0,3650,1674,0,430,1541,0,0,0,0,1910
78305,5.5,68424,7.1,0.0,3.5,1.9,23.3,15427,413.5,189.4,5.8,23.5,15.2,50.2,91.4,4.6,1.6,7.4,0,0,938,2064,0,0,4730,2136,0,779,3341,0,0,0,0,2956
17286,1.3,45141,13.3,0.0,0.0,0.0,18.0,10026,355.78,48.6,5.1,20.7,20.0,50.8,96.7,1.6,0.5,1.6,0,0,175,316,0,0,1037,405,0,95,516,0,0,0,0,371
36858,1.9,60519,9.2,4.9,0.0,0.0,30.1,13071,217.81,169.2,5.1,20.5,17.5,50.7,87.8,8.4,0.9,3.3,0,0,530,993,0,0,2907,1448,0,362,1856,0,0,0,0,864
21717,2.8,80976,5.6,0.0,0.0,0.0,23.6,8914,281.42,77.2,4.0,19.1,19.4,50.6,79.3,17.7,1.3,2.4,0,0,271,618,0,0,1820,1572,0,395,1903,0,0,0,0,984
15533,0.9,30710,19.1,0.0,0.0,0.0,0.0,2946,442.18,35.1,4.7,17.9,23.6,51.3,96.1,2.3,0.2,3.0,0,0,148,269,0,0,959,265,0,61,329,0,0,0,0,338
18403,4.1,59358,12.0,0.0,0.0,0.0,0.0,5330,156.25,117.8,6.4,24.3,15.7,50.4,88.6,6.9,1.7,5.0,0,0,220,603,0,0,1057,579,0,204,747,0,0,0,0,704
12243,1.2,39697,21.6,0.0,0.0,0.0,0.0,8558,295.23,41.5,5.2,17.5,15.1,38.8,38.8,59.3,0.6,2.1,0,0,44,113,0,0,371,832,0,23,160,0,0,0,0,91
36241,1.5,34659,21.3,16.4,0.0,0.0,26.8,9148,817.84,44.3,4.9,20.8,22.0,52.0,61.3,36.6,0.5,1.9,0,0,302,403,0,0,2157,1754,0,143,640,0,0,0,0,696
99863,3.4,75070,5.1,5.4,0.0,1.8,23.6,17245,468.54,213.1,4.6,22.7,15.7,51.0,86.7,9.6,1.6,2.6,0,0,1371,3253,0,0,8586,4915,0,1545,7658,0,0,0,0,5396
306935,11.5,61048,10.7,15.4,5.4,2.3,28.1,23251,233.7,1313.4,6.3,23.4,13.8,52.8,59.3,30.1,7.9,5.4,0,0,1871,11954,0,0,12910,28121,0,3979,16499,0,0,0,0,8907
54151,3.1,34984,17.1,0.0,0.0,0.0,27.5,7860,382.33,141.6,5.0,19.8,21.8,51.8,75.3,22.0,0.6,5.4,0,0,417,664,0,0,2920,1809,0,193,1092,0,0,0,0,1132
2321,0.3,49625,10.2,0.0,0.0,0.0,0.0,3700,415.16,5.6,3.2,13.3,29.4,50.3,98.2,0.8,0.4,1.5,0,0,23,88,0,0,164,86,0,25,90,0,0,0,0,87
35270,2.3,63942,12.0,15.3,0.0,0.0,26.1,6063,315.61,111.8,4.6,21.1,17.3,51.3,72.7,23.9,1.0,2.7,0,0,393,853,0,0,2497,2446,0,364,1845,0,0,0,0,841
67009,7.2,76960,8.7,6.2,0.0,0.0,26.2,10752,142.44,470.4,5.1,21.0,22.8,51.7,80.6,13.6,2.6,5.5,0,0,806,2750,0,0,4246,5210,0,2378,5780,0,0,0,0,1976
6945,1.8,48372,9.2,0.0,0.0,0.0,0.0,2357,315.14,22.0,3.9,18.7,20.6,49.7,68.4,26.9,0.4,3.1,0,0,55,126,0,0,411,477,0,37,187,0,0,0,0,137
23584,1.9,81753,7.1,0.0,0.0,0.0,32.4,6873,179.64,131.3,6.8,26.2,11.7,49.4,77.3,17.3,1.4,4.4,0,0,370,612,0,0,1437,916,0,262,1033,0,0,0,0,764
15935,1.6,62670,9.5,0.0,0.0,0.0,41.2,8060,273.94,58.2,6.1,23.5,14.4,51.3,77.9,17.5,0.9,2.5,0,0,159,315,0,0,1131,841,0,88,646,0,0,0,0,647
11391,1.8,49248,11.7,0.0,0.0,0.0,16.7,14500,133.25,85.5,3.8,15.0,35.2,53.3,69.9,28.0,0.7,1.6,0,0,144,275,0,0,874,823,0,225,651,0,0,0,0,175
25587,1.1,31308,26.8,0.0,0.0,0.0,32.9,6868,435.52,58.8,5.1,19.3,18.8,47.7,94.2,4.2,0.3,1.8,0,0,124,161,0,0,1089,299,0,68,342,0,0,0,0,396
312311,22.8,122238,3.6,5.0,13.0,6.9,31.7,16109,515.56,605.8,7.7,29.4,7.9,50.4,70.7,7.8,17.3,13.4,0,0,2235,14719,0,0,14420,21171,0,5885,20845,0,0,0,0,7696
33153,2.6,54518,10.3,0.0,0.0,0.0,0.0,4840,496.3,66.8,5.6,21.0,17.6,50.6,80.0,16.7,0.6,2.5,0,0,312,849,0,0,2094,1630,0,256,1306,0,0,0,0,1133
12914,2.9,35237,22.6,0.0,0.0,0.0,26.5,4227,431.68,29.9,4.4,18.7,19.7,47.3,63.3,34.0,0.3,4.2,0,0,168,141,0,0,642,738,0,35,293,0,0,0,0,179
13308,3.0,53459,13.3,0.0,0.0,0.0,21.5,8245,320.68,41.5,5.0,21.0,20.5,51.4,87.2,9.5,0.6,2.1,0,0,224,370,0,0,908,538,0,142,421,0,0,0,0,462
8978,1.7,55192,10.1,0.0,0.0,0.0,0.0,6566,85.93,104.5,3.7,16.9,28.2,51.7,87.7,9.2,0.7,2.1,0,0,123,246,0,0,762,435,0,121,479,0,0,0,0,269
32727,2.0,36261,19.6,9.1,0.0,0.0,29.7,12684,625.49,52.3,4.8,19.1,23.8,51.6,62.1,34.9,0.9,2.7,0,0,217,378,0,0,1515,1588,0,158,674,0,0,0,0,431
10959,2.7,53309,9.4,0.0,0.0,0.0,20.4,8879,130.31,84.1,4.1,15.6,29.0,50.8,79.6,17.7,0.4,2.2,0,0,121,295,0,0,945,559,0,134,510,0,0,0,0,184
94392,9.1,45543,24.5,0.0,0.0,0.0,24.0,12350,387.01,243.9,4.5,16.0,11.0,47.9,87.2,4.2,5.9,3.0,0,0,839,5090,0,0,3195,3506,0,884,3166,0,0,0,0,1662
15020,3.0,48789,14.2,0.0,0.0,0.0,32.8,4967,470.86,31.9,4.5,18.8,23.7,51.4,84.4,12.5,0.6,3.5,0,0,110,760,0,0,692,991,0,95,383,0,0,0,0,388
18429,2.4,70618,5.9,0.0,0.0,0.0,0.0,7837,209.73,87.9,4.8,20.9,15.1,49.0,81.9,13.7,1.1,2.6,0,0,320,440,0,0,1626,951,0,234,1069,0,0,0,0,811
12389,6.4,33635,24.3,0.0,0.0,0.0,26.0,10072,211.61,58.5,5.8,19.9,24.4,51.6,61.6,35.2,0.9,8.5,0,0,76,324,0,0,626,868,0,137,366,0,0,0,0,162
12330,3.3,51342,11.1,0.0,0.0,0.0,0.0,7006,191.3,64.5,3.9,15.9,34.3,50.5,73.4,24.8,0.3,3.6,0,0,169,265,0,0,1062,818,0,226,691,0,0,0,0,244
15853,1.9,36607,16.8,0.0,0.0,0.0,30.0,8713,314.39,50.4,6.1,20.4,18.3,47.0,57.9,39.4,0.4,4.0,0,0,162,224,0,0,783,829,0,38,351,0,0,0,0,265
33481,4.6,60287,12.6,0.0,0.0,0.0,28.4,8659,340.78,98.2,5.8,21.9,19.7,51.0,82.6,13.2,1.1,4.3,0,0,382,870,0,0,2212,1322,0,448,1289,0,0,0,0,962
24042,1.5,42906,15.1,0.0,0.0,0.0,21.2,6925,310.86,77.3,5.0,20.3,19.8,50.4,96.0,2.2,0.4,1.9,0,0,195,353,0,0,1377,411,0,125,551,0,0,0,0,426
18490,1.4,34864,17.1,0.0,0.0,0.0,31.6,7904,483.1,38.3,4.0,18.1,24.2,50.9,92.4,5.8,0.3,2.8,0,0,239,372,0,0,1182,361,0,84,413,0,0,0,0,582
63506,2.1,42143,14.5,12.1,0.0,0.0,32.9,4421,968.94,65.5,4.3,19.9,20.0,50.9,76.3,21.7,0.5,2.4,0,0,817,766,0,0,4198,2369,0,201,1466,0,0,0,0,1667
28046,3.0,76548,5.4,0.0,0.0,0.0,25.8,5794,260.22,107.8,3.9,19.2,15.7,46.3,85.2,12.6,0.6,2.0,0,0,370,592,0,0,2509,1079,0,331,1875,0,0,0,0,1449
23368,2.3,37436,19.8,0.0,0.0,0.0,18.1,16279,349.96,66.8,4.1,16.5,15.4,50.9,64.0,32.6,1.2,2.5,0,0,118,420,0,0,853,1366,0,124,617,0,0,0,0,326
35725,4.2,63074,8.1,20.7,0.0,0.0,0.0,5510,265.16,134.7,5.2,21.2,12.4,45.1,61.8,32.2,1.8,7.6,0,0,241,566,0,0,1938,1992,0,102,931,0,0,0,0,777
402002,21.4,98071,6.3,13.9,9.3,14.7,28.6,13724,336.4,1195.0,7.9,28.1,8.3,50.2,64.4,21.5,8.4,22.0,0,0,2579,14696,0,0,15345,26439,0,4328,15537,0,0,0,0,7946
34872,1.5,44312,13.9,0.0,0.0,0.0,28.1,9062,319.86,109.0,4.8,18.4,20.6,49.9,92.4,5.3,0.6,1.5,0,0,337,588,0,0,2124,837,0,171,877,0,0,0,0,638
7373,5.2,56438,10.8,0.0,0.0,0.0,0.0,3042,266.23,27.7,3.7,17.6,23.8,50.2,92.4,4.6,0.8,3.4,0,0,114,411,0,0,556,416,0,98,308,0,0,0,0,262
9254,7.1,47083,12.8,0.0,0.0,0.0,26.3,8259,191.49,48.3,4.0,17.1,19.5,44.5,67.0,30.0,0.7,6.5,0,0,80,80,0,0,306,333,0,34,297,0,0,0,0,103
92376,5.2,60795,6.6,0.0,3.3,0.9,30.0,9281,250.52,368.7,4.8,20.8,19.6,52.0,89.0,5.8,3.2,2.7,0,0,1094,2760,0,0,5650,3323,0,1082,4679,0,0,0,0,3672
22307,1.8,48313,12.6,0.0,0.0,0.0,0.0,15786,597.56,37.3,3.9,17.4,24.2,50.6,94.5,2.7,0.6,1.6,0,0,236,676,0,0,1154,902,0,358,935,0,0,0,0,526
76314,4.7,52195,10.4,0.0,0.0,0.0,0.0,6171,849.09,89.9,5.4,22.4,18.0,51.0,95.1,2.1,0.7,6.0,0,0,1086,1941,0,0,4837,1734,0,845,3511,0,0,0,0,2905
28897,1.1,33872,19.3,0.0,0.0,0.0,21.4,8806,473.82,61.0,5.2,19.7,18.8,51.2,97.8,1.0,0.2,1.1,0,0,178,360,0,0,1730,556,0,80,529,0,0,0,0,561
23177,0.8,38355,18.3,0.0,0.0,0.0,0.0,8634,535.53,43.3,4.8,18.9,21.5,49.9,97.9,0.8,0.2,1.3,0,0,224,233,0,0,1487,305,0,76,534,0,0,0,0,597
41993,4.1,49625,11.7,0.0,0.0,2.8,0.0,12176,508.78,82.5,5.6,21.5,20.2,51.2,94.8,2.4,0.8,6.8,0,0,608,928,0,0,2400,958,0,371,1547,0,0,0,0,1229
32208,1.2,37239,18.4,0.0,0.0,0.0,28.1,9388,450.93,71.4,4.9,20.1,20.0,51.0,95.9,2.4,0.4,1.8,0,0,194,361,0,0,1744,526,0,118,703,0,0,0,0,553
18570,1.1,46150,16.0,0.0,0.0,0.0,29.5,3144,599.15,31.0,4.4,19.0,18.0,48.1,61.5,36.1,0.3,1.3,0,0,152,216,0,0,1025,1199,0,89,584,0,0,0,0,310
122397,6.4,78345,7.6,9.7,4.5,3.7,33.2,18064,401.5,304.9,6.1,25.6,12.2,50.8,77.3,16.1,2.7,8.7,0,0,1260,3480,0,0,6858,5399,0,1471,4955,0,0,0,0,3584
128961,8.4,97110,5.1,15.0,5.5,6.6,34.1,7701,268.96,479.5,6.4,26.8,9.1,49.6,74.0,18.0,3.3,11.3,0,0,1346,4140,0,0,7339,6437,0,1666,6295,0,0,0,0,3507
7058,1.1,47292,11.5,0.0,0.0,0.0,0.0,1780,278.95,25.3,4.5,18.2,19.1,50.7,53.5,43.8,0.4,1.7,0,0,67,174,0,0,362,812,0,16,180,0,0,0,0,164
12087,2.0,39635,15.3,0.0,0.0,0.0,26.9,5698,490.22,24.7,4.6,16.0,16.2,40.6,40.5,57.5,0.5,2.8,0,0,58,98,0,0,440,958,0,35,203,0,0,0,0,145
45078,0.8,35693,18.3,0.0,0.0,0.0,27.6,18473,518.85,86.9,5.0,19.6,19.2,50.3,94.6,3.4,0.7,0.9,0,0,354,476,0,0,3421,683,0,214,893,0,0,0,0,968
37575,3.7,61610,9.3,0.0,0.0,0.0,35.9,10182,213.47,176.0,5.8,22.6,14.5,50.1,91.2,5.1,1.1,4.1,0,0,291,1007,0,0,2044,941,0,266,1183,0,0,0,0,1333
54876,1.3,41897,12.1,0.0,0.0,0.0,28.5,13292,560.98,97.8,4.9,19.1,20.3,50.7,97.0,1.5,0.6,1.4,0,0,476,984,0,0,3333,1181,0,366,1541,0,0,0,0,1878
17454,3.4,49157,12.9,0.0,0.0,0.0,23.7,5794,229.38,76.1,5.4,18.5,23.7,51.4,68.5,27.4,0.8,6.1,0,0,147,295,0,0,1002,879,0,171,443,0,0,0,0,271
41452,1.5,36218,21.9,0.0,0.0,0.0,28.1,10513,403.19,102.8,5.4,20.0,15.9,48.2,93.0,5.4,0.4,1.2,0,0,291,553,0,0,2093,519,0,107,640,0,0,0,0,521
29235,0.9,41275,14.4,0.0,0.0,0.0,22.6,31847,461.82,63.3,5.0,20.1,19.7,51.1,95.1,2.9,0.6,1.1,0,0,260,423,0,0,1873,528,0,148,646,0,0,0,0,534
65464,7.0,82073,5.7,6.7,6.7,0.0,33.5,13854,104.78,624.8,5.3,24.1,14.6,50.7,77.1,13.4,5.5,5.8,0,0,738,2040,0,0,3981,3292,0,1177,4239,0,0,0,0,1706
139966,26.3,85706,8.4,14.0,7.6,6.8,32.6,16785,15.03,9314.3,7.5,17.8,10.1,51.6,66.4,22.6,6.9,16.6,0,0,272,7008,0,0,2546,16281,0,3152,6338,0,0,0,0,1036
17835,1.6,32221,21.0,0.0,0.0,0.0,26.7,19709,13.01,1370.6,4.5,20.0,19.9,52.5,91.0,5.9,0.9,1.7,0,0,151,324,0,0,988,428,0,86,458,0,0,0,0,542
6650,0.6,36591,20.6,0.0,0.0,0.0,31.5,4900,6.7,991.9,6.3,21.8,17.6,53.2,90.7,5.3,0.6,2.5,0,0,70,100,0,0,196,143,0,39,180,0,0,0,0,109
43475,12.3,44601,27.5,0.0,3.3,1.3,25.8,16950,10.24,4246.4,5.7,15.6,9.5,51.7,69.9,19.2,7.1,4.9,0,0,104,4474,0,0,489,3888,0,526,1344,0,0,0,0,321
222209,4.8,69743,8.5,18.2,3.7,2.0,32.9,18152,340.8,652.0,6.3,24.5,11.8,51.0,62.7,30.1,3.4,5.3,0,0,2173,5551,0,0,11421,16126,0,1737,8853,0,0,0,0,4259
17411,5.2,50835,9.3,0.0,4.3,0.0,21.5,42981,7.52,2315.3,7.1,23.1,20.1,53.8,79.8,13.9,3.3,5.3,0,0,162,316,0,0,1417,407,0,97,756,0,0,0,0,431
5961,2.0,34319,21.3,0.0,0.0,0.0,0.0,16849,5.47,1090.2,7.1,22.5,18.9,50.6,83.7,12.8,0.8,2.5,0,0,32,85,0,0,203,244,0,27,101,0,0,0,0,69
43055,3.4,30786,27.4,16.5,0.0,0.0,21.5,19845,42.93,1002.8,6.9,22.3,19.7,53.8,47.5,49.4,1.2,3.4,0,0,274,655,0,0,1453,2676,0,188,727,0,0,0,0,601
5927,2.8,32155,29.0,0.0,0.0,0.0,30.1,23509,6.89,859.7,4.2,23.8,17.5,53.8,33.2,63.7,1.2,5.5,0,0,35,52,0,0,179,404,0,18,104,0,0,0,0,39
22565,25.2,97242,7.2,4.1,22.1,8.9,28.7,80800,6.24,3616.8,9.0,23.5,15.4,50.7,73.3,5.4,17.0,16.6,0,0,98,1243,0,0,760,1840,0,520,1124,0,0,0,0,484
12332,16.9,120000,4.0,0.0,0.0,0.0,32.3,26089,2.0,6169.1,7.3,26.6,11.4,51.0,80.6,5.3,9.3,9.5,0,0,37,1000,0,0,246,1587,0,367,707,0,0,0,0,191
8582,2.9,31928,23.0,0.0,0.0,0.0,42.4,21041,8.21,1045.8,8.8,26.2,17.5,54.9,39.2,57.3,0.9,2.3,0,0,47,104,0,0,291,831,0,51,262,0,0,0,0,103
24286,8.9,47040,18.6,5.2,0.0,2.2,28.4,47014,10.44,2326.2,7.2,20.3,10.1,54.5,68.4,24.1,3.0,10.9,0,0,133,1238,0,0,708,1396,0,343,744,0,0,0,0,303
7042,6.7,30325,25.3,0.0,0.0,0.0,0.0,33474,8.24,854.6,7.4,23.9,20.0,53.0,89.7,7.0,0.6,14.7,0,0,69,92,0,0,303,129,0,39,111,0,0,0,0,77
137436,5.0,50705,14.9,29.1,6.4,2.5,33.2,12334,51.41,2673.2,6.3,21.7,13.7,51.9,43.3,49.8,2.4,5.3,0,0,716,3764,0,0,3876,13529,0,614,2928,0,0,0,0,1252
48914,14.7,38048,33.5,0.0,0.0,0.0,27.4,33306,17.42,2808.2,5.3,16.2,8.1,52.1,84.1,8.4,4.0,18.6,0,0,268,2911,0,0,989,1481,0,370,1560,0,0,0,0,703
22591,4.6,37933,20.1,12.7,0.0,6.8,48.3,7534,10.28,2198.0,7.5,25.3,15.7,53.3,55.5,39.4,1.1,7.2,0,0,77,337,0,0,942,1177,0,71,363,0,0,0,0,298
7042,5.2,36505,25.2,0.0,0.0,0.0,0.0,12564,2.5,2820.2,3.7,12.3,14.1,44.4,84.6,9.6,3.2,3.8,0,0,30,250,0,0,109,402,0,109,242,0,0,0,0,50
75568,5.0,38138,24.7,11.6,2.0,0.0,26.4,23171,49.13,1538.2,6.5,20.0,14.0,53.2,65.7,28.5,3.1,3.3,0,0,1104,1920,0,0,2334,3104,0,643,3122,0,0,0,0,2974
37821,25.5,71036,11.7,0.0,7.9,0.0,25.9,26459,9.88,3827.6,8.6,27.0,8.2,49.7,73.7,15.1,6.0,33.7,0,0,230,1280,0,0,1378,1812,0,279,1187,0,0,0,0,759
14273,31.6,71227,7.0,0.0,10.8,22.2,23.7,13701,2.53,5632.6,5.1,24.9,7.5,49.1,69.4,15.0,10.3,35.5,0,0,75,427,0,0,363,581,0,59,265,0,0,0,0,181
13821,3.2,28116,27.2,21.4,1.8,0.0,25.3,21799,10.96,1261.5,7.5,23.3,20.4,54.0,51.4,45.1,1.0,4.8,0,0,72,264,0,0,426,834,0,82,250,0,0,0,0,167
180719,7.3,51027,15.2,20.8,5.7,3.3,30.1,12593,68.71,2630.0,7.3,23.5,11.6,51.6,50.9,41.1,3.2,8.5,0,0,1039,4556,0,0,5192,12495,0,1021,4712,0,0,0,0,1902
242803,6.4,44747,19.2,20.7,3.5,1.8,30.5,11540,54.12,4486.4,6.9,20.3,9.9,47.8,49.2,42.7,3.7,7.5,0,0,784,6925,0,0,4555,15747,0,1111,4269,0,0,0,0,1477
3958,2.5,39416,18.1,0.0,0.0,0.0,27.2,76514,7.48,529.1,5.6,22.9,14.8,52.7,89.3,6.6,1.5,3.3,0,0,30,72,0,0,200,86,0,10,89,0,0,0,0,44
32420,3.7,34424,26.7,39.6,0.0,0.0,22.6,9823,22.93,1413.7,8.4,22.1,15.3,53.8,18.4,77.6,1.2,4.4,0,0,51,687,0,0,287,4099,0,42,188,0,0,0,0,119
12150,4.1,81892,5.6,0.0,0.0,0.0,19.6,4628,15.32,793.2,3.6,21.8,18.3,50.5,94.4,1.2,2.4,2.3,0,0,177,335,0,0,1261,295,0,218,993,0,0,0,0,351
95535,2.7,46166,18.4,31.4,4.8,2.8,37.7,6728,33.65,2838.8,7.6,23.4,13.9,52.0,41.8,53.4,1.4,4.0,0,0,528,2540,0,0,3127,9464,0,363,1925,0,0,0,0,816
16408,4.1,30714,37.7,0.0,0.0,0.0,22.2,6789,9.87,1662.1,3.8,13.3,7.9,52.5,86.0,9.1,2.4,3.2,0,0,145,655,0,0,478,472,0,92,508,0,0,0,0,190
204214,7.0,40496,25.6,20.9,3.5,1.2,28.6,9583,59.81,3414.7,6.3,18.4,11.4,52.3,44.7,49.7,2.4,6.6,0,0,504,14085,0,0,2680,21822,0,2102,6210,0,0,0,0,1508
97032,6.6,38145,22.4,8.5,4.7,0.0,25.9,21922,42.56,2279.8,7.2,22.1,14.9,52.3,65.4,29.0,2.3,5.9,0,0,535,3299,0,0,2583,4783,0,630,2172,0,0,0,0,1495
24802,4.9,48733,11.7,0.0,2.9,0.0,21.2,21445,14.44,1717.9,5.3,19.9,17.1,52.2,88.5,7.3,1.9,3.2,0,0,256,774,0,0,1246,824,0,210,1067,0,0,0,0,741
23746,3.1,38501,18.0,0.0,0.0,0.0,22.5,18861,19.98,1188.8,5.8,18.9,20.6,55.0,83.8,12.0,1.2,2.8,0,0,249,1364,0,0,998,1114,0,270,1025,0,0,0,0,606
84585,3.2,66085,11.4,24.0,0.0,0.0,29.6,10108,400.17,211.4,6.4,24.9,13.0,51.7,52.4,42.9,1.8,3.7,0,0,670,1893,0,0,3732,7533,0,641,2952,0,0,0,0,1372
437994,8.7,65219,7.9,9.4,6.5,2.4,31.6,12853,249.02,1758.9,6.7,22.8,12.3,50.8,68.6,20.0,6.8,7.7,0,0,3261,12969,0,0,22139,22352,0,4962,18068,0,0,0,0,6720
21006,3.4,44847,19.9,0.0,2.2,0.0,24.8,17871,15.04,1396.8,7.5,23.8,17.4,52.6,83.7,11.7,0.9,7.0,0,0,243,769,0,0,910,788,0,230,817,0,0,0,0,580
14068,8.3,48616,19.5,0.0,0.0,0.0,22.7,26058,9.02,1559.3,3.2,10.6,15.8,53.5,75.1,15.0,6.4,7.1,0,0,66,1197,0,0,336,1159,0,344,630,0,0,0,0,148
26203,11.6,44200,20.1,1.5,0.0,0.0,20.7,38614,9.23,2838.0,6.7,22.5,14.6,50.4,81.8,11.6,2.7,16.4,0,0,199,900,0,0,871,949,0,294,843,0,0,0,0,475
18728,25.0,43926,22.9,0.0,2.6,16.3,0.0,8547,1924.98,9.7,10.6,35.3,10.2,49.1,90.6,1.4,1.5,62.0,0,0,0,17,0,0,929,6,0,67,0,0,0,0,0,127
21623,1.5,43175,13.6,0.0,0.0,0.0,17.0,9867,636.21,34.0,5.4,21.0,20.9,51.8,94.4,0.6,0.9,3.6,0,0,0,43,0,0,2270,21,0,186,0,0,0,0,0,241
